,IssueID,Runid,Edition,IssueDate,isTrain,Main.Suppl,No.Of.Books,Machine,Folder,Print.Order,Gross.Counter,Waste,Avg.Speed,TotalPages,ColorPages,BWPages,BroadSheets,Tabloids,Total.Run.time..Mnts.,Total.Downtime,Number.of.stoppages,W.b.s,Products,Production.Start,Production.End,BookID,Balloon.Folder,Change.Over.Time..Sec.,Change.Over.Type,numBookId,numFails,1/2 Flap,1/2 Flap with Glue,AD Stick,Bookmark,Center Butterfly Flap with Gluing,Center Horizontal Flap in Tabloid,Custom size flap,Fragrance in Newspaper,French Window,French Window with Gluing (Slitting),French Window with Perforation,Front page  Gate Fold with gluing,Full Page Jacket,Full Page with gluing,GLUED HALF FLAP,INTERLOCKING  XL FLAP,Plow Reverse Gate Fold,Power Jacket (GNP),Power Jacket (SNP),Power Jacket With Seamless Panorama,Power jacket with Centrespread,Power jacket with Centrespread Panorama,Reverse Flap,Seamless Panorama,Seamless Panorama  in Tabloid,Spine advt innovation,Super Panorama with Gluing,Super panorama,Times Bookmark,Vertical Perforation,Vertical flap,XXL Innovation,XXXL  Panorama,DOUBLE PANORAMA,GNP.Jacket,dow,startHour,endHour,Product.Type,pullout,integrated,Twin.Folder
57,190623,113700,TOIT_0MP_1_070416,07-04-2016,1,main,1,Colorman-A,Press 1,35740,36330,590,72660,36,36,0,36,0,30,0,0,0,THE TIMES OF INDIA - THANE CITY,03:30,04:00,235936,0,2460,>to>,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,>,0,0,0
58,190630,113690,MMIR_0MP_1_070416,07-04-2016,1,main,1,Colorman-B,Press 3,281140,283136,1996,72598,26,52,0,0,52,234,0,0,0,MUMBAI MIRROR,23:23,03:17,235944,0,16620,Fresh Start,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,23,3,>,0,0,0
59,190632,113699,TOIT_0MP_1_070416,07-04-2016,1,main,1,Colorman-B,Press 3,25000,26028,1028,62467,36,36,0,36,0,25,0,0,0,THE TIMES OF INDIA - THANE CITY,03:35,04:00,235946,0,2580,>to>,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,>,0,0,0
60,190787,113731,TOIN_0MP_1_080416,08-04-2016,1,main,2,Colorman-A,Press 1,19340,20230,890,50575,24,24,0,24,0,24,0,0,0,THE TIMES OF INDIA - NASHIK (MUMBAI)+NASHIK TIMES,22:53,23:17,236163,0,4260,Fresh Start,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,22,23,>,1,0,0
61,190788,113734,MTNK_0MP_1_080416,08-04-2016,1,main,2,Colorman-A,Press 1,39400,40308,908,52575,20,20,0,20,0,46,0,0,0,MAHARASHTRA TIMES-MUMBAI (NASHIK)+NASHIK TIMES - MARATHI,23:36,00:22,236165,0,3900,>to>,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,23,0,>,1,0,0
62,190790,113735,MTMT_0MP_1_080416,08-04-2016,1,main,1,Colorman-A,Press 1,144430,145538,1108,75278,22,22,0,22,0,116,0,0,0,MAHARASHTRA TIMES-MUMBAI (CITY),00:48,02:44,236168,0,8520,>to>,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,>,0,0,0
63,190836,113732,MMIR_0MP_1_080416,08-04-2016,1,main,1,Colorman-B,Press 4,151500,152940,1440,72828,32,64,0,0,64,126,0,0,0,MUMBAI MIRROR,23:18,01:24,236219,0,81660,>to>,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,23,1,>,0,0,0
64,190841,113733,MMIR_0MP_1_080416,08-04-2016,1,main,1,Colorman-B,Press 3,129020,132308,3288,64020,32,64,0,0,64,124,8,2,0,MUMBAI MIRROR,23:21,01:25,236224,0,10260,>to>,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,23,1,>,0,0,0
65,190847,1.61E+11,TOIM_0MP_1_080416,08-04-2016,1,main,1,Colorman-B,Press 3,90360,92232,1872,117742,32,32,0,32,0,47,0,0,0,THE TIMES OF INDIA-MUMBAI (CITY-2),02:05,02:52,236230,0,5220,>to>||>,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,2,>||>,0,0,1
66,190856,1.61E+11,TOIV_0MP_1_080416,08-04-2016,1,main,1,Colorman-B,Press 3,72150,73120,970,118572,32,32,0,32,0,37,0,0,0,TIMES OF INDIA NAVI MUMBAI,03:02,03:39,236239,0,2820,>||>to>||>,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,>||>,0,0,1
67,190881,190861,TOIT_0MP_1_080416,08-04-2016,1,main,1,Colorman-B,Press 3,60520,61536,1016,111883,32,32,0,32,0,33,0,0,0,THE TIMES OF INDIA - THANE CITY,03:48,04:21,236268,0,2520,>||>to>||>,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,>||>,0,0,1
68,190953,113768,MTMT_0MP_1_090416,09-04-2016,1,main,1,Colorman-B,Press 4,41800,42356,556,63534,16,16,0,16,0,40,0,0,0,MAHARASHTRA TIMES-MUMBAI (CITY),23:09,23:49,236361,0,80700,Fresh Start,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,23,23,>,0,0,0
69,190979,113772,TOIM_0MP_1_090416,09-04-2016,1,main,1,Colorman-A,Press 1,72000,72984,984,56141,32,32,0,32,0,78,12,2,0,THE TIMES OF INDIA-MUMBAI (CITY-2),00:37,01:55,236391,0,6720,Fresh Start,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,1,>,0,0,0
70,190981,113771,TOIM_0MP_1_090416,09-04-2016,1,main,1,Colorman-B,Press 4,74730,75880,1150,61524,32,32,0,32,0,74,0,0,0,THE TIMES OF INDIA-MUMBAI (CITY-2),00:41,01:55,236393,0,7560,Fresh Start,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,1,>,0,0,0
71,191036,113766,TOIN_0MP_1_090416,09-04-2016,1,main,3,Colorman-A,Press 1,19830,20692,862,51730,22,22,0,22,0,24,0,0,0,THE TIMES OF INDIA - NASHIK (MUMBAI)+NASHIK TIMES+PROPERTY PLUS - NASHIK,22:42,23:06,236452,0,12660,Fresh Start,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,22,23,>,1,0,0
72,191037,113770,MTNK_0MP_1_090416,09-04-2016,1,main,2,Colorman-A,Press 1,39410,39952,542,70503,20,20,0,20,0,34,0,0,0,MAHARASHTRA TIMES-MUMBAI (NASHIK)+NASHIK TIMES - MARATHI,23:29,00:03,236455,0,3420,>to>,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,23,0,>,1,0,0
73,191038,113773,TOIV_0MP_1_090416,09-04-2016,1,main,1,Colorman-A,Press 1,73080,74074,994,74074,36,36,0,36,0,60,0,0,0,TIMES OF INDIA NAVI MUMBAI,02:23,03:23,236457,0,5280,>to>,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,2,3,>,0,0,0
74,191041,113774,0MTM_THP_1_090416,09-04-2016,1,main,2,Colorman-B,Press 4,105100,105672,572,75480,18,18,0,18,0,84,0,0,0,MAHARASHTRA TIMES-MUMBAI (CITY)+MAH. TIMES-MUMBAI (CITY-THANE BADLAPUR),02:12,03:36,236461,0,6060,>to>,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,3,>,0,1,0
75,191049,191044,MMIR_0MP_1_090416,09-04-2016,1,main,1,Colorman-B,Press 3,285130,287396,2266,65565,22,44,0,0,44,263,9,1,1,MUMBAI MIRROR,23:07,03:30,236472,0,18780,Fresh Start,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,23,3,>,0,0,0
76,191069,191035,TOIT_0MP_2_090416,09-04-2016,1,main,1,Colorman-B,Press 3,14000,14750,750,52058,36,36,0,36,0,17,0,0,0,THE TIMES OF INDIA - THANE CITY,03:52,04:09,236492,0,2340,>to>,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,3,4,>,0,0,0
77,191070,191040,TOIT_0MP_1_090416,09-04-2016,1,main,1,Colorman-A,Press 1,47820,48326,506,78366,36,36,0,36,0,37,0,0,0,THE TIMES OF INDIA - THANE CITY,03:32,04:09,236493,0,2760,>to>,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,3,4,>,0,0,0
78,191133,113807,TOIN_0MP_1_100416,10-04-2016,1,main,2,Colorman-B,Press 4,22260,23100,840,43312,18,18,0,18,0,32,0,0,0,THE TIMES OF INDIA - NASHIK (MUMBAI)+NASHIK TIMES,22:33,23:05,236565,0,16320,Fresh Start,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,23,>,1,0,0
79,191138,113806,MTNK_0MP_1_100416,10-04-2016,1,main,3,Colorman-A,Press 1,39530,40220,690,65221,26,26,0,26,0,37,0,0,0,MAHARASHTRA TIMES-MUMBAI (NASHIK)+NASHIK TIMES - MARATHI+TOI - ONE OFF FEATURES -NASIK,23:00,23:37,236571,0,13980,Fresh Start,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,23,>,1,0,0
80,191164,113808,MTMT_0MP_1_100416,10-04-2016,1,main,1,Colorman-B,Press 3,149540,151744,2204,124721,14,14,0,14,0,73,0,0,0,MAHARASHTRA TIMES-MUMBAI (CITY),23:12,00:25,236611,0,18720,Fresh Start,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,0,>||>,0,0,1
81,191177,113811,MMIR_0MP_1_100416,10-04-2016,1,main,1,Colorman-A,Press 1,298270,299548,1278,79879,24,48,0,0,48,225,0,0,0,MUMBAI MIRROR ON SUNDAY,23:53,03:38,236625,0,14460,>to>,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,3,>,0,0,0
82,191246,191205,TOIM_0MP_1_100416,10-04-2016,1,main,1,Colorman-B,Press 3,237720,241972,4252,102966,30,30,0,30,0,141,9,1,0,SUNDAY TIMES OF INDIA-MUMBAI (CITY-2),01:53,04:14,236702,0,13740,Fresh Start,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,>||>,0,0,1
83,191338,113841,TOIN_0MP_1_110416,11-04-2016,1,main,2,Colorman-A,Press 1,19340,20546,1206,45657,20,20,0,20,0,27,0,0,0,THE TIMES OF INDIA - NASHIK (MUMBAI)+NASHIK TIMES,22:31,22:58,236813,0,8280,Fresh Start,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22,22,>,1,0,0
84,191339,113846,MTNK_0MP_1_110416,11-04-2016,1,main,2,Colorman-A,Press 1,39370,40454,1084,69349,20,20,0,20,0,35,0,0,0,MAHARASHTRA TIMES-MUMBAI (NASHIK)+NASHIK TIMES - MARATHI,23:26,00:01,236815,0,3780,>to>,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,23,0,>,1,0,0
85,191358,113847,MTMT_0MP_1_110416,11-04-2016,1,main,1,Colorman-A,Press 2,144620,145846,1226,53358,12,12,0,12,0,164,0,0,0,MAHARASHTRA TIMES-MUMBAI (CITY),23:33,02:17,236841,0,78360,Fresh Start,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,23,2,>,0,0,0
86,191359,113852,TOIV_0MP_1_110416,11-04-2016,1,main,1,Colorman-B,Press 4,71770,72326,556,71140,22,22,0,22,0,61,0,0,0,TIMES OF INDIA NAVI MUMBAI,00:56,01:57,236842,0,7320,Fresh Start,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,>,0,0,0
87,191361,113851,TOIM_0MP_1_110416,11-04-2016,1,main,1,Colorman-A,Press 1,146060,146874,814,81596,22,22,0,22,0,108,0,0,0,THE TIMES OF INDIA-MUMBAI (CITY-2),00:34,02:22,236845,0,8460,Fresh Start,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,>,0,0,0
88,191366,113853,TOIT_0MP_1_110416,11-04-2016,1,main,1,Colorman-B,Press 4,60690,61212,522,72014,22,22,0,22,0,51,0,0,0,THE TIMES OF INDIA - THANE CITY,02:06,02:57,236850,0,3600,>to>,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,2,>,0,0,0
89,191413,113849,MMIR_0MP_1_110416,11-04-2016,1,main,1,Colorman-B,Press 3,281630,283628,1998,77003,20,40,0,0,40,221,9,1,1,MUMBAI MIRROR,23:57,03:38,236904,0,14640,>to>,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,23,3,>,0,0,0
90,191521,113875,TOIN_0MP_1_120416,12-04-2016,1,main,2,Colorman-A,Press 1,19340,19908,568,59724,20,20,0,20,0,20,0,0,0,THE TIMES OF INDIA - NASHIK (MUMBAI)+NASHIK TIMES,23:07,23:27,237027,0,43320,Fresh Start,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,23,>,1,0,0
91,191522,113878,MTNK_0MP_1_120416,12-04-2016,1,main,2,Colorman-A,Press 1,39370,40148,778,75277,20,20,0,20,0,32,0,0,0,MAHARASHTRA TIMES-MUMBAI (NASHIK)+NASHIK TIMES - MARATHI,23:44,00:16,237029,0,2940,>to>,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,0,>,1,0,0
92,191551,113880,TOIM_0MP_1_120416,12-04-2016,1,main,1,Colorman-A,Press 1,145310,146558,1248,71491,24,24,0,24,0,123,0,0,0,THE TIMES OF INDIA-MUMBAI (CITY-2),00:49,02:52,237062,0,9360,Fresh Start,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,>,0,0,0
93,191561,113883,TOIT_0MP_2_120416,12-04-2016,1,main,1,Colorman-B,Press 4,26000,26508,508,72294,24,24,0,24,0,22,0,0,0,THE TIMES OF INDIA - THANE CITY,03:06,03:28,237072,0,2100,>to>,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,3,>,0,0,0
94,191562,113868,MMIR_0MP_1_120416,12-04-2016,1,main,1,Colorman-B,Press 3,279430,280848,1418,72012,20,40,0,0,40,234,0,0,0,MUMBAI MIRROR,23:27,03:21,237073,0,85380,Fresh Start,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,3,>,0,0,0
95,191564,113882,TOIT_0MP_1_120416,12-04-2016,1,main,1,Colorman-A,Press 1,34470,34982,512,74961,24,24,0,24,0,28,0,0,0,THE TIMES OF INDIA - THANE CITY,03:00,03:28,237075,0,2160,>to>,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,>,0,0,0
96,191565,113881,TOIV_0MP_1_120416,12-04-2016,1,main,1,Colorman-B,Press 4,71780,72878,1098,70527,24,24,0,24,0,62,0,0,0,TIMES OF INDIA NAVI MUMBAI,01:51,02:53,237076,0,4860,>to>,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,2,>,0,0,0
97,191569,113879,MTMT_THP_1_120416,12-04-2016,1,main,2,Colorman-B,Press 4,103240,104026,786,69350,14,14,0,14,0,90,0,0,0,MAHARASHTRA TIMES-MUMBAI (CITY)+MAH. TIMES-MUMBAI (CITY-THANE BADLAPUR),00:02,01:32,237080,0,6600,Fresh Start,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,>,0,1,0
98,191570,113877,MTMT_0MP_1_120416,12-04-2016,1,main,1,Colorman-B,Press 4,41380,42034,654,68163,12,12,0,12,0,37,0,0,0,MAHARASHTRA TIMES-MUMBAI (CITY),23:05,23:42,237082,0,5400,Fresh Start,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,23,>,0,0,0
99,191680,1.91E+11,TOIN_0MP_1_130416,13-04-2016,1,main,3,Colorman-A,Press 1,19950,20760,810,56618,22,22,0,22,0,22,0,0,0,THE TIMES OF INDIA - NASHIK (MUMBAI)+ASCENT -NASIK+NASHIK TIMES,22:42,23:04,237204,0,70560,>to>,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,22,23,>,1,1,0
100,191728,1.91E+11,MTNK_0MP_1_130416,13-04-2016,1,main,2,Colorman-A,Press 1,39250,39755,505,72281,20,20,0,20,0,33,0,0,0,MAHARASHTRA TIMES-MUMBAI (NASHIK)+NASHIK TIMES - MARATHI,23:19,23:52,237267,0,2880,>to>,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,23,23,>,1,0,0
101,191729,1.91E+11,TOIM_0MP_1_130416,13-04-2016,1,main,2,Colorman-A,Press 1,146420,147175,755,79554,28,28,0,28,0,111,0,0,0,THE TIMES OF INDIA-MUMBAI (CITY-2)+ASCENT - MUMBAI,00:32,02:23,237269,0,9060,>to>,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,>,0,1,0
102,191731,1.91E+11,TOIT_0MP_1_130416,13-04-2016,1,main,2,Colorman-A,Press 1,60960,61650,690,75489,28,28,0,28,0,49,0,0,0,THE TIMES OF INDIA - THANE CITY+ASCENT - MUMBAI,02:31,03:20,237272,0,3420,>to>,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,>,0,1,0
103,191733,1.11E+11,TOIV_0MP_1_1342016,13-04-2016,1,main,2,Colorman-B,Press 4,72780,73224,444,73224,28,28,0,28,0,60,0,0,0,TIMES OF INDIA NAVI MUMBAI+ASCENT - MUMBAI,02:01,03:01,237275,0,5040,>to>,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,2,3,>,0,1,0
104,191742,1.11E+11,MTMT_THP_1_1342016,13-04-2016,1,main,2,Colorman-B,Press 4,105230,106080,850,72327,18,18,0,18,0,88,0,0,0,MAHARASHTRA TIMES-MUMBAI (CITY)+MAH. TIMES-MUMBAI (CITY-THANE BADLAPUR),23:15,00:43,237287,0,8520,>to>,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,23,0,>,0,1,0
105,191743,1.11E+11,MTMT_0MP_1_1342016,13-04-2016,1,main,1,Colorman-B,Press 4,39010,39432,422,73935,16,16,0,16,0,32,0,0,0,MAHARASHTRA TIMES-MUMBAI (CITY),01:05,01:37,237289,0,3240,>to>,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,>,0,0,0
106,191755,1.11E+11,MMIR_0MP_1_1342016,13-04-2016,1,main,1,Colorman-B,Press 3,283620,286084,2464,68660,26,52,0,0,52,250,0,0,0,MUMBAI MIRROR,23:25,03:35,237305,0,24240,>to>,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,23,3,>,0,0,0
107,191891,113926,TOIN_0MP_1_140416,14-04-2016,1,main,2,Colorman-A,Press 1,19400,20242,842,57834,24,24,0,24,0,21,0,0,0,THE TIMES OF INDIA - NASHIK (MUMBAI)+NASHIK TIMES,22:52,23:13,237454,0,71580,Fresh Start,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,22,23,>,1,0,0
108,191940,113938,MTMT_0MP_1_140416,14-04-2016,1,main,1,Colorman-B,Press 3,68000,70524,2524,70524,22,22,0,22,0,60,0,0,0,MAHARASHTRA TIMES-MUMBAI (CITY),23:28,00:28,237513,0,5100,>to>,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,23,0,>,0,0,0
109,191950,113937,MTMT_0MP_1_140416,14-04-2016,1,main,1,Colorman-B,Press 4,75270,76008,738,73556,22,22,0,22,0,62,0,0,0,MAHARASHTRA TIMES-MUMBAI (CITY),23:26,00:28,237527,0,5160,>to>,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,23,0,>,0,0,0
110,191964,191893,MTNK_0MP_1_140416,14-04-2016,1,main,2,Colorman-A,Press 1,38970,39292,322,76049,20,20,0,20,0,31,0,0,0,MAHARASHTRA TIMES-MUMBAI (NASHIK)+NASHIK TIMES - MARATHI,23:38,00:09,237543,0,3360,>to>,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,23,0,>,1,0,0
111,191968,191962,TOIV_0MP_1_1442016,14-04-2016,1,main,1,Colorman-B,Press 3,71670,75156,3486,125260,30,30,0,30,0,36,0,0,0,TIMES OF INDIA NAVI MUMBAI,02:52,03:28,237548,0,2760,>||>to>,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,3,>||>,0,0,1
112,191979,191955,TOIM_0MP_1_140416,14-04-2016,1,main,1,Colorman-B,Press 3,145140,151056,5916,102992,30,30,0,30,0,88,8,1,0,THE TIMES OF INDIA-MUMBAI (CITY-2),01:14,02:42,237559,0,8040,>to>||>,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,>||>,0,0,1
113,192004,191966,MMIR_0MP_1_140416,14-04-2016,1,main,1,Colorman-A,Press 1,278360,279460,1100,77988,20,40,0,0,40,215,0,0,0,MUMBAI MIRROR,00:27,04:02,237586,0,120,>to>,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,>,0,0,0
114,192008,192007,TOIT_0MP_1_1442016,14-04-2016,1,main,1,Colorman-B,Press 3,60590,62072,1482,128424,30,30,0,30,0,29,0,0,0,THE TIMES OF INDIA - THANE CITY,03:45,04:14,237591,0,2760,>to>,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,4,>||>,0,0,1
115,192101,113981,TOIN_0MP_1_150416,15-04-2016,1,main,2,Colorman-A,Press 1,19490,20150,660,63631,20,20,0,20,0,19,0,0,0,THE TIMES OF INDIA - NASHIK (MUMBAI)+NASHIK TIMES,22:26,22:45,237726,0,4440,Fresh Start,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,22,22,>,1,0,0
116,192104,113982,MTNK_0MP_1_150416,15-04-2016,1,main,2,Colorman-A,Press 1,38650,39180,530,71236,20,20,0,20,0,33,0,0,0,MAHARASHTRA TIMES-MUMBAI (NASHIK)+NASHIK TIMES - MARATHI,23:06,23:39,237730,0,3240,Fresh Start,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,23,23,>,1,0,0
117,192106,113985,0MMS_0MP_1_150416,15-04-2016,1,main,1,Colorman-A,Press 1,74150,74820,670,78757,24,48,0,0,48,57,0,0,0,MUMBAI MIRROR,00:06,01:03,237734,0,5040,Fresh Start,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,>,0,0,0
118,192107,113987,0MMW_0MP_1_150416,15-04-2016,1,main,1,Colorman-A,Press 1,20340,20688,348,73016,24,48,0,0,48,17,0,0,0,MUMBAI MIRROR,01:13,01:30,237735,0,1620,>to>,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,>,0,0,0
